(0.0477587,-0.0627687)
(0.0477587,-0.0627687)
(0.0477587,-0.0627687)
(0.0393055,-0.0674012)
(0.0308523,-0.0720337)
(0.0308523,-0.0720337)
(0.0308523,-0.0720337)
(0.0380452,-0.0723952)
(0.0452381,-0.0727568)
(0.0452381,-0.0727568)
(0.0452381,-0.0727568)
(0.0174958,-0.0713292)
(-0.0102465,-0.0699015)
(-0.0102465,-0.0699015)
(-0.0102465,-0.0699015)
(-0.00384165,-0.0828823)
(0.00256317,-0.0958631)
(0.00256317,-0.0958631)
(0.00256317,-0.0958631)
(0.0120853,-0.0937359)
(0.0216073,-0.0916088)
(0.0216073,-0.0916088)
(0.0216073,-0.0916088)
(0.017559,-0.096933)
(0.0135106,-0.102257)
(0.0135106,-0.102257)
(0.0135106,-0.102257)
(-0.00673594,-0.0846092)
(-0.0269824,-0.0669612)
(-0.0269824,-0.0669612)
(-0.0269824,-0.0669612)
(-0.019612,-0.0910657)
(-0.0122415,-0.11517)
(-0.0122415,-0.11517)
(-0.0122415,-0.11517)
(-0.0225305,-0.106534)
(-0.0328194,-0.097897)
(-0.0328194,-0.097897)
(-0.0328194,-0.097897)
(-0.0328852,-0.103207)
(-0.032951,-0.108516)
(-0.032951,-0.108516)
(-0.032951,-0.108516)
(-0.0184238,-0.104164)
(-0.00389649,-0.0998111)
(-0.00389649,-0.0998111)
(-0.00389649,-0.0998111)
(-0.00734785,-0.109919)
(-0.0107992,-0.120027)
(-0.0107992,-0.120027)
(-0.0107992,-0.120027)
(-0.028739,-0.108551)
(-0.0466788,-0.0970747)
(-0.0466788,-0.0970747)
(-0.0466788,-0.0970747)
(-0.0294204,-0.0996851)
(-0.012162,-0.102296)
(-0.012162,-0.102296)
(-0.012162,-0.102296)
(-0.0287007,-0.0990862)
(-0.0452393,-0.0958769)
(-0.0452393,-0.0958769)
(-0.0452393,-0.0958769)
(-0.0463705,-0.0853626)
(-0.0475016,-0.0748482)
(-0.0475016,-0.0748482)
(-0.0475016,-0.0748482)
(-0.054654,-0.0747891)
(-0.0618064,-0.07473)
(-0.0618064,-0.07473)
(-0.0618064,-0.07473)
(-0.0596296,-0.078285)
(-0.0574527,-0.08184)
(-0.0574527,-0.08184)
(-0.0574527,-0.08184)
(-0.0550044,-0.0815921)
(-0.0525561,-0.0813441)
(-0.0525561,-0.0813441)
(-0.0525561,-0.0813441)
(-0.0512382,-0.0837822)
(-0.0499204,-0.0862203)
(-0.0499204,-0.0862203)
(-0.0499204,-0.0862203)
(-0.0586467,-0.0853283)
(-0.067373,-0.0844363)
(-0.067373,-0.0844363)
(-0.067373,-0.0844363)
(-0.0636344,-0.073756)
(-0.0598958,-0.0630757)
(-0.0598958,-0.0630757)
(-0.0598958,-0.0630757)
(-0.0662019,-0.0628776)
(-0.072508,-0.0626794)
(-0.072508,-0.0626794)
(-0.072508,-0.0626794)
(-0.0830136,-0.0769566)
(-0.0935192,-0.0912338)
(-0.0935192,-0.0912338)
(-0.0935192,-0.0912338)
(-0.0883146,-0.0812244)
(-0.08311,-0.0712151)
(-0.08311,-0.0712151)
(-0.08311,-0.0712151)
(-0.0925249,-0.0742546)
(-0.10194,-0.0772941)
(-0.10194,-0.0772941)
(-0.10194,-0.0772941)
(-0.0930721,-0.0649654)
(-0.0842045,-0.0526367)
(-0.0842045,-0.0526367)
(-0.0842045,-0.0526367)
(-0.0869703,-0.0538958)
(-0.089736,-0.0551548)
(-0.089736,-0.0551548)
(-0.089736,-0.0551548)
(-0.0934134,-0.054485)
(-0.0970907,-0.0538153)
(-0.0970907,-0.0538153)
(-0.0970907,-0.0538153)
(-0.0974601,-0.0517688)
(-0.0978295,-0.0497223)
(-0.0978295,-0.0497223)
(-0.0978295,-0.0497223)
(-0.0985856,-0.047232)
(-0.0993416,-0.0447418)
(-0.0993416,-0.0447418)
(-0.0993416,-0.0447418)
(-0.0844166,-0.0408609)
(-0.0694916,-0.0369801)
(-0.0694916,-0.0369801)
(-0.0694916,-0.0369801)
(-0.0848226,-0.0220866)
(-0.100154,-0.00719317)
(-0.100154,-0.00719317)
(-0.100154,-0.00719317)
(-0.098143,-0.0202404)
(-0.0961324,-0.0332876)
(-0.0961324,-0.0332876)
(-0.0961324,-0.0332876)
(-0.0980083,-0.0276774)
(-0.0998842,-0.0220672)
(-0.0998842,-0.0220672)
(-0.0998842,-0.0220672)
(-0.106533,-0.021342)
(-0.113182,-0.0206168)
(-0.113182,-0.0206168)
(-0.113182,-0.0206168)
(-0.118502,-0.0263263)
(-0.123823,-0.0320357)
(-0.123823,-0.0320357)
(-0.123823,-0.0320357)
(-0.117741,-0.0118651)
(-0.111659,0.00830561)
(-0.111659,0.00830561)
(-0.111659,0.00830561)
(-0.117674,0.0106073)
(-0.123689,0.0129091)
(-0.123689,0.0129091)
(-0.123689,0.0129091)
(-0.112165,0.0136818)
(-0.100641,0.0144546)
(-0.100641,0.0144546)
(-0.100641,0.0144546)
(-0.107088,0.0229451)
(-0.113536,0.0314355)
(-0.113536,0.0314355)
(-0.113536,0.0314355)
(-0.114611,0.019535)
(-0.115687,0.00763442)
(-0.115687,0.00763442)
(-0.115687,0.00763442)
(-0.1089,0.01591)
(-0.102114,0.0241856)
(-0.102114,0.0241856)
(-0.102114,0.0241856)
(-0.116343,0.0280878)
(-0.130572,0.0319899)
(-0.130572,0.0319899)
(-0.130572,0.0319899)
(-0.120081,0.0284343)
(-0.10959,0.0248787)
(-0.10959,0.0248787)
(-0.10959,0.0248787)
(-0.117298,0.0288238)
(-0.125007,0.0327689)
(-0.125007,0.0327689)
(-0.125007,0.0327689)
(-0.122712,0.0332208)
(-0.120418,0.0336727)
(-0.120418,0.0336727)
(-0.120418,0.0336727)
(-0.119201,0.0469107)
(-0.117984,0.0601487)
(-0.117984,0.0601487)
(-0.117984,0.0601487)
(-0.112497,0.053129)
(-0.107011,0.0461093)
(-0.107011,0.0461093)
(-0.107011,0.0461093)
(-0.113552,0.0474772)
(-0.120092,0.0488451)
(-0.120092,0.0488451)
(-0.120092,0.0488451)
(-0.110787,0.0585491)
(-0.101481,0.0682532)
(-0.101481,0.0682532)
(-0.101481,0.0682532)
(-0.111226,0.0550627)
(-0.120972,0.0418722)
(-0.120972,0.0418722)
(-0.120972,0.0418722)
(-0.10998,0.0750408)
(-0.098989,0.108209)
(-0.098989,0.108209)
(-0.098989,0.108209)
(-0.0880001,0.109053)
(-0.0770112,0.109897)
(-0.0770112,0.109897)
(-0.0770112,0.109897)
(-0.0747236,0.0969473)
(-0.0724359,0.0839973)
(-0.0724359,0.0839973)
(-0.0724359,0.0839973)
(-0.0766629,0.0809178)
(-0.0808899,0.0778382)
(-0.0808899,0.0778382)
(-0.0808899,0.0778382)
(-0.0827125,0.0947048)
(-0.0845352,0.111571)
(-0.0845352,0.111571)
(-0.0845352,0.111571)
(-0.0933156,0.11945)
(-0.102096,0.127329)
(-0.102096,0.127329)
(-0.102096,0.127329)
(-0.0905111,0.136061)
(-0.0789262,0.144792)
(-0.0789262,0.144792)
(-0.0789262,0.144792)
(-0.0742075,0.119223)
(-0.0694889,0.0936548)
(-0.0694889,0.0936548)
(-0.0694889,0.0936548)
(-0.0561663,0.106899)
(-0.0428438,0.120142)
(-0.0428438,0.120142)
(-0.0428438,0.120142)
(-0.0441809,0.115123)
(-0.045518,0.110103)
(-0.045518,0.110103)
(-0.045518,0.110103)
(-0.038836,0.118541)
(-0.0321541,0.126979)
(-0.0321541,0.126979)
(-0.0321541,0.126979)
(-0.0640095,0.125416)
(-0.095865,0.123853)
(-0.095865,0.123853)
(-0.095865,0.123853)
(-0.0616578,0.118507)
(-0.0274506,0.113162)
(-0.0274506,0.113162)
(-0.0274506,0.113162)
(-0.0229477,0.117756)
(-0.0184449,0.12235)
(-0.0184449,0.12235)
(-0.0184449,0.12235)
(-0.0209652,0.130183)
(-0.0234855,0.138016)
(-0.0234855,0.138016)
(-0.0234855,0.138016)
(-0.0191681,0.133003)
(-0.0148508,0.12799)
(-0.0148508,0.12799)
(-0.0148508,0.12799)
(-0.0156776,0.140419)
(-0.0165043,0.152849)
(-0.0165043,0.152849)
(-0.0165043,0.152849)
(-0.000631576,0.163983)
(0.0152411,0.175116)
(0.0152411,0.175116)
(0.0152411,0.175116)
(0.0115475,0.158616)
(0.00785388,0.142116)
(0.00785388,0.142116)
(0.00785388,0.142116)
(0.00949296,0.131872)
(0.011132,0.121628)
(0.011132,0.121628)
(0.011132,0.121628)
(0.0138028,0.133482)
(0.0164735,0.145337)
(0.0164735,0.145337)
(0.0164735,0.145337)
(0.0281037,0.146653)
(0.0397338,0.147969)
(0.0397338,0.147969)
(0.0397338,0.147969)
(0.0304279,0.138574)
(0.0211221,0.12918)
(0.0211221,0.12918)
(0.0211221,0.12918)
(0.0273743,0.130651)
(0.0336265,0.132122)
(0.0336265,0.132122)
(0.0336265,0.132122)
(0.0512369,0.143433)
(0.0688472,0.154745)
(0.0688472,0.154745)
(0.0688472,0.154745)
(0.0596353,0.140714)
(0.0504233,0.126683)
(0.0504233,0.126683)
(0.0504233,0.126683)
(0.0661991,0.119483)
(0.0819749,0.112282)
(0.0819749,0.112282)
(0.0819749,0.112282)
(0.0658044,0.114539)
(0.049634,0.116796)
(0.049634,0.116796)
(0.049634,0.116796)
(0.0660082,0.10999)
(0.0823824,0.103184)
(0.0823824,0.103184)
(0.0823824,0.103184)
(0.0735768,0.12837)
(0.0647712,0.153555)
(0.0647712,0.153555)
(0.0647712,0.153555)
(0.0634114,0.130874)
(0.0620517,0.108192)
(0.0620517,0.108192)
(0.0620517,0.108192)
(0.0753902,0.117531)
(0.0887288,0.126871)
(0.0887288,0.126871)
(0.0887288,0.126871)
(0.0891924,0.119679)
(0.089656,0.112488)
(0.089656,0.112488)
(0.089656,0.112488)
(0.0925754,0.10695)
(0.0954947,0.101411)
(0.0954947,0.101411)
(0.0954947,0.101411)
(0.100745,0.0991061)
(0.105996,0.0968007)
(0.105996,0.0968007)
(0.105996,0.0968007)
(0.104998,0.110301)
(0.104,0.123801)
(0.104,0.123801)
(0.104,0.123801)
(0.106611,0.122019)
(0.109222,0.120237)
(0.109222,0.120237)
(0.109222,0.120237)
(0.108709,0.104864)
(0.108197,0.0894902)
(0.108197,0.0894902)
(0.108197,0.0894902)
(0.0963491,0.0971885)
(0.0845016,0.104887)
(0.0845016,0.104887)
(0.0845016,0.104887)
(0.108041,0.0910255)
(0.131579,0.0771641)
(0.131579,0.0771641)
(0.131579,0.0771641)
(0.122349,0.0838268)
