(-0.0334886,0.0672958)
(-0.0334886,0.0672958)
(-0.0173433,0.088847)
(-0.0173433,0.088847)
(-0.018677,0.0995127)
(-0.018677,0.0995127)
(-0.00920918,0.10713)
(-0.00920918,0.10713)
(0.00138377,0.111087)
(0.00138377,0.111087)
(0.00916396,0.132602)
(0.00916396,0.132602)
(0.0141634,0.145957)
(0.0141634,0.145957)
(0.024016,0.162224)
(0.024016,0.162224)
(0.0440448,0.149058)
(0.0440448,0.149058)
(0.029515,0.162726)
(0.029515,0.162726)
(0.0541702,0.1566)
(0.0541702,0.1566)
(0.0638638,0.167744)
(0.0638638,0.167744)
(0.0703406,0.160871)
(0.0703406,0.160871)
(0.076464,0.161839)
(0.076464,0.161839)
(0.0881531,0.168519)
(0.0881531,0.168519)
(0.0864034,0.164067)
(0.0864034,0.164067)
(0.0896999,0.146323)
(0.0896999,0.146323)
(0.103726,0.151291)
(0.103726,0.151291)
(0.103873,0.154679)
(0.103873,0.154679)
(0.136989,0.155163)
(0.136989,0.155163)
(0.133305,0.136305)
(0.133305,0.136305)
(0.134424,0.131531)
(0.134424,0.131531)
(0.153229,0.132426)
(0.153229,0.132426)
(0.149165,0.118343)
(0.149165,0.118343)
(0.154913,0.118871)
(0.154913,0.118871)
(0.159991,0.105605)
(0.159991,0.105605)
(0.170799,0.101507)
(0.170799,0.101507)
(0.185067,0.101325)
(0.185067,0.101325)
(0.175936,0.0941115)
(0.175936,0.0941115)
(0.186758,0.0860517)
(0.186758,0.0860517)
(0.185973,0.0798565)
(0.185973,0.0798565)
(0.188237,0.0701137)
(0.188237,0.0701137)
(0.208009,0.0583295)
(0.208009,0.0583295)
(0.192667,0.0612959)
(0.192667,0.0612959)
(0.208278,0.0366867)
(0.208278,0.0366867)
(0.210522,0.0398268)
(0.210522,0.0398268)
(0.21325,0.0338728)
(0.21325,0.0338728)
(0.216664,0.0190334)
(0.216664,0.0190334)
(0.212973,0.00212314)
(0.212973,0.00212314)
(0.223079,0.00295005)
(0.223079,0.00295005)
(0.226988,-0.0096673)
(0.226988,-0.0096673)
(0.219657,-0.0137372)
(0.219657,-0.0137372)
(0.219639,-0.0148243)
(0.219639,-0.0148243)
(0.231561,-0.0387275)
(0.231561,-0.0387275)
(0.218499,-0.0454358)
(0.218499,-0.0454358)
(0.220119,-0.057041)
(0.220119,-0.057041)
(0.211548,-0.0726734)
(0.211548,-0.0726734)
(0.219328,-0.0855876)
(0.219328,-0.0855876)
(0.216024,-0.0903139)
(0.216024,-0.0903139)
(0.210603,-0.0822425)
