(-0.164819,0.0152668)
(-0.164819,0.0152668)
(-0.188924,-0.0387002)
(-0.188924,-0.0387002)
(-0.219865,-0.0692483)
(-0.219865,-0.0692483)
(-0.247431,-0.120904)
(-0.247431,-0.120904)
(-0.290798,-0.150402)
(-0.290798,-0.150402)
(-0.338859,-0.186808)
(-0.338859,-0.186808)
(-0.351945,-0.200134)
(-0.351945,-0.200134)
(-0.392633,-0.207798)
(-0.392633,-0.207798)
(-0.404294,-0.228669)
(-0.404294,-0.228669)
(-0.421849,-0.234502)
(-0.421849,-0.234502)
(-0.434545,-0.250569)
(-0.434545,-0.250569)
(-0.438164,-0.254999)
(-0.438164,-0.254999)
(-0.443425,-0.258781)
(-0.443425,-0.258781)
(-0.444554,-0.242488)
(-0.444554,-0.242488)
(-0.465043,-0.263436)
(-0.465043,-0.263436)
(-0.469488,-0.251867)
(-0.469488,-0.251867)
(-0.483259,-0.24047)
(-0.483259,-0.24047)
(-0.476575,-0.251656)
(-0.476575,-0.251656)
(-0.480967,-0.241016)
(-0.480967,-0.241016)
(-0.496439,-0.260744)
(-0.496439,-0.260744)
(-0.511702,-0.259209)
(-0.511702,-0.259209)
(-0.510692,-0.251067)
(-0.510692,-0.251067)
(-0.525347,-0.258377)
(-0.525347,-0.258377)
(-0.540123,-0.251332)
(-0.540123,-0.251332)
(-0.535511,-0.247022)
(-0.535511,-0.247022)
(-0.559491,-0.25033)
(-0.559491,-0.25033)
(-0.569826,-0.246426)
(-0.569826,-0.246426)
(-0.574003,-0.249133)
(-0.574003,-0.249133)
(-0.58366,-0.244717)
(-0.58366,-0.244717)
(-0.586209,-0.228239)
(-0.586209,-0.228239)
(-0.605557,-0.234549)
(-0.605557,-0.234549)
(-0.601808,-0.218114)
(-0.601808,-0.218114)
(-0.632598,-0.220688)
(-0.632598,-0.220688)
(-0.619927,-0.208411)
(-0.619927,-0.208411)
(-0.658359,-0.213439)
(-0.658359,-0.213439)
(-0.659377,-0.208943)
(-0.659377,-0.208943)
(-0.667961,-0.205689)
(-0.667961,-0.205689)
(-0.659838,-0.179256)
(-0.659838,-0.179256)
(-0.682613,-0.183122)
(-0.682613,-0.183122)
(-0.691279,-0.173276)
(-0.691279,-0.173276)
(-0.706582,-0.165401)
(-0.706582,-0.165401)
(-0.714839,-0.160009)
(-0.714839,-0.160009)
(-0.713892,-0.135117)
(-0.713892,-0.135117)
(-0.72409,-0.133431)
(-0.72409,-0.133431)
(-0.728084,-0.138784)
(-0.728084,-0.138784)
(-0.750348,-0.124895)
(-0.750348,-0.124895)
(-0.737122,-0.101988)
(-0.737122,-0.101988)
(-0.747942,-0.11099)
(-0.747942,-0.11099)
(-0.764684,-0.0802504)
(-0.764684,-0.0802504)
(-0.767845,-0.0633853)
(-0.767845,-0.0633853)
(-0.779244,-0.0529214)
(-0.779244,-0.0529214)
(-0.784518,-0.038492)
(-0.784518,-0.038492)
(-0.790183,-0.028726)
(-0.790183,-0.028726)
(-0.797914,-0.0165018)
(-0.797914,-0.0165018)
(-0.79728,0.00252829)
(-0.79728,0.00252829)
(-0.813308,0.0215166)
(-0.813308,0.0215166)
(-0.804721,0.0150532)
(-0.804721,0.0150532)
(-0.808352,0.0480776)
(-0.808352,0.0480776)
(-0.811396,0.0503198)
(-0.811396,0.0503198)
(-0.82704,0.0736276)
(-0.82704,0.0736276)
(-0.808439,0.0830641)
(-0.808439,0.0830641)
(-0.812367,0.108918)
(-0.812367,0.108918)
(-0.803913,0.100207)
(-0.803913,0.100207)
(-0.799034,0.120925)
(-0.799034,0.120925)
(-0.802921,0.132789)
(-0.802921,0.132789)
(-0.805639,0.16483)
(-0.805639,0.16483)
(-0.803417,0.18219)
(-0.803417,0.18219)
(-0.800578,0.192226)
(-0.800578,0.192226)
(-0.797724,0.214823)
(-0.797724,0.214823)
(-0.797584,0.21303)
(-0.797584,0.21303)
(-0.788123,0.238906)
(-0.788123,0.238906)
(-0.782956,0.238771)
(-0.782956,0.238771)
(-0.77793,0.268142)
(-0.77793,0.268142)
(-0.769309,0.282067)
(-0.769309,0.282067)
(-0.770278,0.292989)
(-0.770278,0.292989)
(-0.755118,0.307176)
(-0.755118,0.307176)
(-0.749403,0.325917)
(-0.749403,0.325917)
(-0.738834,0.31646)
(-0.738834,0.31646)
(-0.729276,0.348255)
(-0.729276,0.348255)
(-0.724354,0.350842)
(-0.724354,0.350842)
(-0.718488,0.361149)
(-0.718488,0.361149)
(-0.693946,0.364919)
(-0.693946,0.364919)
(-0.683384,0.384014)
(-0.683384,0.384014)
(-0.679792,0.377787)
(-0.679792,0.377787)
(-0.655107,0.406754)
(-0.655107,0.406754)
(-0.649633,0.409674)
(-0.649633,0.409674)
(-0.651955,0.425068)
(-0.651955,0.425068)
(-0.63836,0.434788)
(-0.63836,0.434788)
(-0.635251,0.445723)
(-0.635251,0.445723)
(-0.603919,0.434932)
(-0.603919,0.434932)
(-0.599291,0.447935)
(-0.599291,0.447935)
(-0.599887,0.462103)
(-0.599887,0.462103)
(-0.586451,0.457415)
(-0.586451,0.457415)
(-0.572373,0.481417)
(-0.572373,0.481417)
(-0.542392,0.468869)
(-0.542392,0.468869)
(-0.53807,0.478092)
(-0.53807,0.478092)
(-0.527104,0.472415)
(-0.527104,0.472415)
(-0.516863,0.481267)
(-0.516863,0.481267)
(-0.504434,0.495579)
(-0.504434,0.495579)
(-0.477414,0.495261)
(-0.477414,0.495261)
(-0.48236,0.497394)
(-0.48236,0.497394)
(-0.468242,0.499092)
(-0.468242,0.499092)
(-0.45056,0.488761)
(-0.45056,0.488761)
